x,y,z,a
-4.87,-0.55,-3.31,5.9140087926887634
-4.0,0.89,-2.59,4.847700485797364
-3.88,2.25,-2.18,4.9869128727099294
-4.48,3.61,-1.58,5.966481375149009
-5.42,4.81,-0.57,7.26893389707184
-6.42,5.63,0.59,8.559287353512557
-7.36,5.77,1.56,9.481355388339791
-8.19,5.33,2.16,10.00752716708778
-8.76,4.76,2.49,10.275957376322657
-8.92,4.49,2.56,10.309224025114595
-8.74,4.64,2.33,10.16592838849458
-8.5,4.99,1.96,10.049462672202928
-8.35,5.13,1.62,9.93296531756756
-8.22,4.63,1.29,9.522048099017354
-8.01,3.16,0.97,8.665252448717233
-7.87,1.11,0.74,7.982267848174477
-7.82,-0.94,0.6,7.89911387435325
-7.62,-2.92,0.57,8.180201709004491
-7.09,-5.44,0.42,8.946401511222264
-6.73,-9.24,-0.64,11.44902179227553
-6.68,-15.12,-2.1,16.662736870034287
-6.58,-19.32,-4.5,20.899971291846317
-5.11,-19.61,-8.54,21.99081171762425
-1.73,-19.61,-12.08,23.096999805169503
2.75,-19.61,-12.62,23.481460772277348
7.35,-19.6,-10.39,23.369522887727086
