x,y,z,a
-10.61,2.5,6.39,12.63543430199374
-10.4,1.47,6.79,12.506998041096832
-10.29,0.01,6.81,12.339380049256931
-10.25,-1.22,6.67,12.289825059780144
-10.24,-1.67,6.61,12.30197545112166
-10.12,-1.37,6.51,12.11079683588161
-9.77,-1.12,6.22,11.635965795755846
-9.34,-1.78,6.15,11.323714055026292
-8.95,-3.56,6.32,11.520351557135744
-8.73,-6.5,6.71,12.786203502212844
-8.84,-10.99,7.6,16.021413795292847
-8.97,-16.89,8.83,21.06423271804601
-8.86,-19.61,7.65,22.83799903669321
-8.48,-19.61,6.66,22.378965570374337
-7.96,-19.61,8.32,22.740626640442432
-7.6,-19.6,7.95,22.47493047820171
-7.03,-19.6,5.32,21.491470401068423
-5.95,-19.61,4.74,21.03383464801414
-4.76,-19.61,5.21,20.84115639785854
-4.15,-19.61,5.29,20.730622277201427
-4.14,-19.61,5.94,20.9039541714002
-4.03,-19.61,6.85,21.15928874040902
-3.15,-19.61,6.8,20.993203662137898
-1.85,-19.61,6.03,20.59940533122255
-0.41,-19.57,5.05,20.21522940755311
1.26,-17.97,4.18,18.49272559683942
3.19,-14.37,3.47,15.12328998597858
5.22,-10.54,2.99,12.135901285030297
7.11,-7.15,2.77,10.456935497553763
8.69,-4.33,2.62,10.056311451024175
9.9,-2.25,2.52,10.46054013901768
10.72,-1.1,2.29,11.016918806998625
11.02,-0.89,1.77,11.196669147563483
10.73,-1.4,0.7,10.843564911965068
10.05,-2.21,-0.59,10.307021878311891
9.44,-2.86,-1.24,9.941368115103677
9.38,-3.12,-0.97,9.932758931938295
10.03,-3.11,-0.61,10.51879745978598
11.01,-3.09,-0.42,11.443102726096624
11.78,-2.92,-0.5,12.146802048275916
12.01,-2.49,-0.73,12.287111133215976
11.74,-1.87,-0.71,11.90918133206477
11.28,-1.03,-0.34,11.33202982699922
10.86,-0.17,-0.03,10.861371920710567
10.48,-0.13,-0.06,10.480978007800609
10.22,-1.68,-0.57,10.37283471380895
10.35,-4.47,-1.6,11.386983797301196
10.98,-8.04,-2.58,13.85129596824788
11.81,-12.44,-2.27,17.30267609359893
11.5,-16.86,-1.09,20.43765397495515
9.19,-19.45,1.02,21.53599312778493
5.92,-19.61,4.7,21.01638646390002
